State,District,Years,Murder,Murder_attempts,Rape
Uttar Pradesh,Mathura,2004,96,95,24
Uttar Pradesh,Mau,2004,42,54,3
Uttar Pradesh,Meerut,2004,225,179,33
Uttar Pradesh,Mirzapur,2004,36,37,12
Uttar Pradesh,Moradabad,2004,194,153,57
Uttar Pradesh,Muzaffarnagar,2004,253,163,44
Uttar Pradesh,Pilibhit,2004,74,60,28
Uttar Pradesh,Pratapgarh,2004,63,71,18
Uttar Pradesh,Raibareilly,2004,74,62,42
Uttar Pradesh,Rampur,2004,74,82,22
Uttar Pradesh,Saharanpur,2004,93,117,22
Uttar Pradesh,Sant Kabirnagar,2004,19,21,6
Uttar Pradesh,Shahjahanpur,2004,137,166,31
Uttar Pradesh,Shrawasti,2004,17,12,4
Uttar Pradesh,Sidharthnagar,2004,23,12,10
Uttar Pradesh,Sitapur,2004,152,131,72
Uttar Pradesh,Sonbhadra,2004,34,24,6
Uttar Pradesh,St.Ravidasnagar,2004,21,35,3
Uttar Pradesh,Sultanpur,2004,59,78,18
Uttar Pradesh,Unnao,2004,123,107,45
Uttar Pradesh,Varanasi,2004,80,66,15
Uttarakhand,Almora,2004,10,11,1
Uttarakhand,Bageshwar,2004,4,1,5
Uttarakhand,Chamoli,2004,5,14,4
Uttarakhand,Champawat,2004,6,2,2
Uttarakhand,Dehradun,2004,42,35,21
Uttarakhand,Haridwar,2004,56,66,33
Uttarakhand,Nainital,2004,43,26,6
Uttarakhand,Pauri Garhwal,2004,19,13,6
Uttarakhand,Pithoragarh,2004,5,9,9
Uttarakhand,Rudra Prayag,2004,4,1,4
Uttarakhand,Tehri Garhwal,2004,11,18,4
Uttarakhand,Udhamsingh Nagar,2004,53,45,15
Uttarakhand,Uttarkashi,2004,4,6,5
West Bengal,24 Parganas North,2004,177,43,176
West Bengal,24 Parganas South,2004,130,3,122
West Bengal,Asansol,2004,28,6,9
West Bengal,Bankura,2004,37,0,49
West Bengal,Birbhum,2004,51,16,58
West Bengal,Burdwan,2004,110,10,92
West Bengal,Coochbehar,2004,20,4,92
West Bengal,Dakshin Dinajpur,2004,16,4,33
West Bengal,Darjeeling,2004,43,1,21
West Bengal,Hooghly,2004,82,12,56
West Bengal,Howrah,2004,31,4,21
West Bengal,Howrah City,2004,30,4,15
West Bengal,Howrah G.R.P.,2004,10,5,1
West Bengal,Jalpaiguri,2004,118,31,83
West Bengal,Kharagpur G.R.P.,2004,8,2,0
West Bengal,Kolkata,2004,37,78,27
West Bengal,Malda,2004,63,55,97
West Bengal,Murshidabad,2004,111,7,197
West Bengal,Nadia,2004,99,0,108
West Bengal,Paschim Midnapur,2004,81,58,74
West Bengal,Purab Midnapur,2004,50,10,49
West Bengal,Purulia,2004,40,0,43
West Bengal,Sealdah G.R.P.,2004,14,2,5
West Bengal,Siliguri G.R.P.,2004,3,0,0
West Bengal,Uttar Dinajpur,2004,36,35,47
A & N Islands,Andaman,2004,13,1,10
A & N Islands,Nicobar,2004,2,0,0
Chandigarh,Chandigarh,2004,22,19,19
D & N Haveli,D And N Haveli,2004,11,4,7
Daman & Diu,Daman,2004,2,1,1
Daman & Diu,Diu,2004,1,0,0
Delhi Ut,Central,2004,16,17,27
Delhi Ut,East,2004,52,39,62
Delhi Ut,G.R.P.(Rly),2004,6,6,5
Delhi Ut,I.G.I. Airport,2004,1,3,1
Delhi Ut,New Delhi,2004,6,15,8
Delhi Ut,North,2004,25,23,23
Delhi Ut,North East,2004,54,69,67
Delhi Ut,North West,2004,129,137,124
Delhi Ut,S.T.F.,2004,1,15,1
Delhi Ut,South,2004,80,74,96
Delhi Ut,South West,2004,44,49,79
Delhi Ut,West,2004,67,72,58
Lakshadweep,Lakshadweep,2004,0,0,0
Puducherry,Pondicherry,2004,25,18,4
Andhra Pradesh,Adilabad,2005,108,48,53
Andhra Pradesh,Anantapur,2005,172,125,16
Andhra Pradesh,Chittoor,2005,105,40,35
Andhra Pradesh,Cuddapah,2005,96,0,21
Andhra Pradesh,Cyberabad,2005,150,88,44
Andhra Pradesh,East Godavari,2005,110,130,27
Andhra Pradesh,Guntakal Rly.,2005,12,0,0
Andhra Pradesh,Guntur,2005,165,88,55
Andhra Pradesh,Hyderabad City,2005,108,130,67
Andhra Pradesh,Karimnagar,2005,164,96,84
Andhra Pradesh,Khammam,2005,110,69,21
Andhra Pradesh,Krishna,2005,69,74,27
Andhra Pradesh,Kurnool,2005,140,95,29
Andhra Pradesh,Mahaboobnagar,2005,212,102,62
Andhra Pradesh,Medak,2005,133,45,36
Andhra Pradesh,Nalgonda,2005,138,46,49
Andhra Pradesh,Nellore,2005,86,73,33
Andhra Pradesh,Nizamabad,2005,88,38,26
Andhra Pradesh,Prakasham,2005,106,82,27
Andhra Pradesh,Ranga Reddy,2005,62,26,15
Andhra Pradesh,Secunderabad Rly.,2005,11,1,0
Andhra Pradesh,Srikakulam,2005,36,0,15
Andhra Pradesh,Vijayawada,2005,41,40,32
Andhra Pradesh,Vijayawada Rly.,2005,5,2,0
Andhra Pradesh,Visakha Rural,2005,55,17,18
Andhra Pradesh,Visakhapatnam,2005,27,48,28
Andhra Pradesh,Vizianagaram,2005,43,9,12
Andhra Pradesh,Warangal,2005,117,93,34
Andhra Pradesh,West Godavari,2005,81,119,69
Arunachal Pradesh,Changlang,2005,9,6,2
Arunachal Pradesh,Dibang Valley,2005,4,4,0
Arunachal Pradesh,K/Kumey,2005,4,7,1
Arunachal Pradesh,Kameng East,2005,4,2,2
Arunachal Pradesh,Kameng West,2005,6,0,0
Arunachal Pradesh,Lohit,2005,14,5,3
Arunachal Pradesh,Papum Pare,2005,10,4,6
Arunachal Pradesh,Siang East,2005,3,3,13
Arunachal Pradesh,Siang Upper,2005,5,0,2
Arunachal Pradesh,Siang West,2005,4,1,3
Arunachal Pradesh,Subansiri Lower,2005,5,0,0
Arunachal Pradesh,Subansiri Upper,2005,4,3,2
Arunachal Pradesh,Tawang,2005,2,0,1
Arunachal Pradesh,Tirap,2005,3,2,0
Arunachal Pradesh,Upper Dibang Valley,2005,4,0,0
Assam,Barpeta,2005,38,4,56
Assam,Baska,2005,21,11,9
Assam,Bongaigaon,2005,19,3,38
Assam,C.I.D.,2005,0,0,0
Assam,Cachar,2005,51,44,51
Assam,Chirang,2005,17,0,17
Assam,Darrang,2005,25,17,47
Assam,Dhemaji,2005,20,16,52
Assam,Dhubri,2005,40,22,101
Assam,Dibrugarh,2005,113,24,57
Assam,G.R.P.,2005,4,1,2
Assam,Goalpara,2005,31,5,40
Assam,Golaghat,2005,61,18,54
Assam,Guwahati City,2005,39,129,38
Assam,Hailakandi,2005,18,4,18
Assam,Jorhat,2005,51,10,29
Assam,Kamrup,2005,31,18,73
Assam,Karbi Anglong,2005,76,15,8
Assam,Karimganj,2005,30,25,28
Assam,Kokrajhar,2005,46,2,36
Assam,Lakhimpur,2005,36,8,69
Assam,Morigaon,2005,22,6,52
Assam,N.C.Hills,2005,11,7,1
Assam,Nagaon,2005,88,59,149
Assam,Nalbari,2005,17,9,27
Assam,R.P.O.,2005,10,4,8
Assam,Sibsagar,2005,61,21,38
Assam,Sonitpur,2005,87,7,77
Assam,Tinsukia,2005,92,9,42
Assam,Udalguri,2005,39,5,21
Bihar,Araria,2005,68,12,29
Bihar,Arwal,2005,28,0,1
Bihar,Aurangabad,2005,60,164,17
Bihar,Bagaha,2005,40,91,8
Bihar,Banka,2005,58,34,43
Bihar,Begusarai,2005,128,53,20
Bihar,Bettiah,2005,76,107,51
Bihar,Bhabhua,2005,58,64,14
Bihar,Bhagalpur,2005,93,52,75
Bihar,Bhojpur,2005,158,188,14
Bihar,Buxar,2005,68,108,6
Bihar,Darbhanga,2005,44,78,65
Bihar,Gaya,2005,158,175,22
Bihar,Gopalganj,2005,74,209,24
Bihar,Jamalpur Rly.,2005,7,1,0
Bihar,Jamui,2005,93,52,33
Bihar,Jehanabad,2005,52,52,16
Bihar,Katihar,2005,78,41,88
Bihar,Katihar Rly.,2005,11,0,2
Bihar,Khagaria,2005,48,41,14
Bihar,Kishanganj,2005,17,23,61
Bihar,Lakhisarai,2005,57,26,3
Bihar,Madhepura,2005,52,24,15
Bihar,Madhubani,2005,69,108,42
Bihar,Motihari,2005,111,159,24
Bihar,Munger,2005,95,29,18
Bihar,Muzaffarpur,2005,131,22,80
Bihar,Muzaffarpur Rly.,2005,26,0,1
Bihar,Nalanda,2005,150,100,25
Bihar,Naugachia,2005,43,29,6
Bihar,Nawadah,2005,83,87,23
Bihar,Patna,2005,436,87,57
Bihar,Patna Rly.,2005,15,6,0
Bihar,Purnea,2005,113,35,39
Bihar,Rohtas,2005,107,218,18
Bihar,Saharsa,2005,17,88,11
Bihar,Samastipur,2005,121,184,28
Bihar,Saran,2005,125,345,32
Bihar,Sheikhpura,2005,33,0,1
Bihar,Sheohar,2005,11,7,9
Bihar,Sitamarhi,2005,63,25,32
Bihar,Siwan,2005,93,43,27
Bihar,Supaul,2005,34,32,40
Bihar,Vaishali,2005,69,108,13
Chhattisgarh,Balrampur,2005,29,16,36
Chhattisgarh,Bilaspur,2005,94,54,77
Chhattisgarh,Bizapur,2005,76,122,5
Chhattisgarh,Dantewara,2005,73,36,15
Chhattisgarh,Dhamtari,2005,11,7,26
Chhattisgarh,Durg,2005,90,65,128
Chhattisgarh,Grp Raipur,2005,5,5,2
Chhattisgarh,Jagdalpur,2005,63,44,74
Chhattisgarh,Janjgir,2005,50,20,43
Chhattisgarh,Jashpur,2005,63,20,68
Chhattisgarh,Kabirdham,2005,16,8,24
Chhattisgarh,Kanker,2005,40,28,32
Chhattisgarh,Korba,2005,35,12,27
Chhattisgarh,Koriya,2005,34,20,51
Chhattisgarh,Mahasamund,2005,19,9,25
Chhattisgarh,Narayanpur,2005,13,41,1
Chhattisgarh,Raigarh,2005,62,29,35
Chhattisgarh,Raipur,2005,92,59,125
Chhattisgarh,Rajnandgaon,2005,40,26,81
Chhattisgarh,Sarguja,2005,52,22,74
Chhattisgarh,Surajpur,2005,56,17,41
Goa,North Goa,2005,22,10,11
Goa,South Goa,2005,23,5,9
Gujarat,Ahmedabad Commr.,2005,76,49,35
Gujarat,Ahmedabad Rural,2005,28,7,7
Gujarat,Ahwa-Dang,2005,5,1,5
Gujarat,Amreli,2005,24,14,11
Gujarat,Anand,2005,20,7,7
Gujarat,Bharuch,2005,35,10,8
Gujarat,Bhavnagar,2005,66,31,14
Gujarat,Dahod,2005,48,13,9
Gujarat,Gandhinagar,2005,20,6,9
Gujarat,Himatnagar,2005,26,12,12
Gujarat,Jamnagar,2005,41,19,14
Gujarat,Junagadh,2005,33,27,13
Gujarat,Kheda North,2005,30,8,14
Gujarat,Kutch,2005,35,23,9
Gujarat,Mehsana,2005,30,21,6
Gujarat,Narmada,2005,15,2,6
Gujarat,Navsari,2005,14,3,6
Gujarat,Palanpur,2005,40,24,11
Gujarat,Panchmahal,2005,50,6,12
Gujarat,Patan,2005,24,13,6
Gujarat,Porbandar,2005,10,8,1
Gujarat,Rajkot Commr.,2005,24,12,7
Gujarat,Rajkot Rural,2005,35,32,18
Gujarat,Surat Commr.,2005,86,23,23
Gujarat,Surat Rural,2005,46,9,9
Gujarat,Surendranagar,2005,30,21,13
Gujarat,Vadodara Commr.,2005,26,24,5
Gujarat,Vadodara Rural,2005,70,13,21
Gujarat,Valsad,2005,34,13,11
Gujarat,W.Rly,2005,12,1,2
Haryana,Ambala,2005,24,16,19
Haryana,Bhiwani,2005,47,18,18
Haryana,Faridabad,2005,76,44,39
Haryana,Fatehabad,2005,21,14,9
Haryana,Grp,2005,13,8,2
Haryana,Gurgaon,2005,65,38,17
Haryana,Hissar,2005,51,50,25
Haryana,Jhajjar,2005,60,32,13
Haryana,Jind,2005,37,27,14
Haryana,Kaithal,2005,23,18,19
Haryana,Karnal,2005,46,31,50
Haryana,Kurukshetra,2005,25,15,24
Haryana,Mahendragarh,2005,12,7,15
Haryana,Mewat,2005,19,34,34
Haryana,Panchkula,2005,9,2,8
Haryana,Panipat,2005,42,19,56
Haryana,Rewari,2005,33,11,13
Haryana,Rohtak,2005,48,48,29
Haryana,Sirsa,2005,31,23,15
Haryana,Sonipat,2005,73,42,28
Haryana,Yamunanagar,2005,29,16,14
Himachal Pradesh,Bilaspur,2005,13,7,8
Himachal Pradesh,Chamba,2005,9,8,12
Himachal Pradesh,G.R.P.,2005,0,0,0
Himachal Pradesh,Hamirpur,2005,4,2,4
Himachal Pradesh,Kangra,2005,21,13,23
Himachal Pradesh,Kinnaur,2005,3,1,4
Himachal Pradesh,Kullu,2005,10,13,19
Himachal Pradesh,Lahaul-Spiti,2005,0,0,0
Himachal Pradesh,Mandi,2005,7,12,8
Himachal Pradesh,Shimla,2005,15,6,32
Himachal Pradesh,Sirmaur,2005,12,5,11
Himachal Pradesh,Solan,2005,6,8,15
Himachal Pradesh,Una,2005,10,4,5
Jammu & Kashmir,Anantnag,2005,37,49,9
Jammu & Kashmir,Awantipora,2005,29,7,7
Jammu & Kashmir,Baramulla,2005,78,93,16
Jammu & Kashmir,Border,2005,7,15,5
Jammu & Kashmir,Budgam,2005,27,29,6
Jammu & Kashmir,Crime Jammu,2005,2,0,0
Jammu & Kashmir,Crime Srinagar,2005,0,0,0
Jammu & Kashmir,Doda,2005,66,82,7
Jammu & Kashmir,Ganderbal,2005,13,3,5
Jammu & Kashmir,Handwara,2005,17,40,10
Jammu & Kashmir,Jammu,2005,22,58,20
Jammu & Kashmir,Kargil,2005,0,0,1
Jammu & Kashmir,Kathua,2005,12,29,12
Jammu & Kashmir,Kulgam,2005,39,7,12
Jammu & Kashmir,Kupwara,2005,22,60,11
Jammu & Kashmir,Leh,2005,1,1,5
Jammu & Kashmir,Poonch,2005,35,85,7
Jammu & Kashmir,Pulwama,2005,42,70,7
Jammu & Kashmir,Railways,2005,0,1,0
Jammu & Kashmir,Rajouri,2005,51,63,21
Jammu & Kashmir,Ramban,2005,50,42,6
Jammu & Kashmir,Reasi,2005,33,32,1
Jammu & Kashmir,Srinagar,2005,52,116,18
Jammu & Kashmir,Udhampur,2005,12,23,15
Jharkhand,Bokaro,2005,49,13,36
Jharkhand,Chaibasa,2005,115,54,53
Jharkhand,Chatra,2005,27,0,11
Jharkhand,Deoghar,2005,51,56,46
Jharkhand,Dhanbad,2005,97,65,32
Jharkhand,Dhanbad Rly.,2005,5,0,2
Jharkhand,Dumka,2005,52,18,38
Jharkhand,Garhwa,2005,47,5,17
Jharkhand,Giridih,2005,63,101,28
Jharkhand,Godda,2005,44,83,46
Jharkhand,Gumla,2005,140,40,45
Jharkhand,Hazaribagh,2005,104,34,57
Jharkhand,Jamshedpur,2005,87,103,37
Jharkhand,Jamshedpur Rly.,2005,8,0,0
Jharkhand,Jamtara,2005,19,28,0
Jharkhand,Koderma,2005,26,9,12
Jharkhand,Latehar,2005,34,1,12
Jharkhand,Lohardagga,2005,51,43,25
Jharkhand,Pakur,2005,35,84,30
Jharkhand,Palamu,2005,69,57,27
